restid,nombre_restaurant,direccion,telefono,descripcion_restaurant,rid,pid,nombre_plato,descripcion,precio
65,Longoria y Asociados,"Circuito Sur Negrete 579 Edif. 116 , Depto. 293",+56916011265,Ipsam blanditiis fugit minus vitae dicta. Aspernatur nihil beatae ad sequi repellat tempora quibusdam. Molestias aspernatur ab eos voluptatem.,13,657,Empanada de bonito,Minus reiciendis quidem dolorum dolores dignissimos eaque. Aut inventore suscipit. Ea consequatur error eos consequatur hic.,19197.55
65,Longoria y Asociados,"Circuito Sur Negrete 579 Edif. 116 , Depto. 293",+56916011265,Ipsam blanditiis fugit minus vitae dicta. Aspernatur nihil beatae ad sequi repellat tempora quibusdam. Molestias aspernatur ab eos voluptatem.,13,658,Ensalada de Florinda Chico,Harum maxime similique consequuntur nostrum. Laboriosam eligendi eligendi soluta.,5054.67
65,Longoria y Asociados,"Circuito Sur Negrete 579 Edif. 116 , Depto. 293",+56916011265,Ipsam blanditiis fugit minus vitae dicta. Aspernatur nihil beatae ad sequi repellat tempora quibusdam. Molestias aspernatur ab eos voluptatem.,13,659,Champiñones con puerros,Voluptas ab recusandae tempore nam amet deserunt. Nulla dolorum debitis eveniet assumenda amet.,3260.22
66,Grupo Zúñiga y Solano,Diagonal Norte Tamayo 897 990,+56955851178,Repellat beatae omnis laboriosam explicabo qui voluptates. Fugiat ad dicta exercitationem illum assumenda placeat eaque. Blanditiis voluptas quae possimus enim cupiditate tempore.,13,660,Ensalada de arroz,Vero molestiae quo dolores repellendus unde voluptatem sequi.,13862.6
66,Grupo Zúñiga y Solano,Diagonal Norte Tamayo 897 990,+56955851178,Repellat beatae omnis laboriosam explicabo qui voluptates. Fugiat ad dicta exercitationem illum assumenda placeat eaque. Blanditiis voluptas quae possimus enim cupiditate tempore.,13,661,Empanada de bonito,Doloremque omnis laborum eveniet totam. Fugit aliquam exercitationem reprehenderit qui necessitatibus quisquam. Officia saepe dicta beatae.,7191.99
66,Grupo Zúñiga y Solano,Diagonal Norte Tamayo 897 990,+56955851178,Repellat beatae omnis laboriosam explicabo qui voluptates. Fugiat ad dicta exercitationem illum assumenda placeat eaque. Blanditiis voluptas quae possimus enim cupiditate tempore.,13,662,Ensalada de pera y queso emmenthal ,Hic earum fugit veniam non deserunt dolores neque. Numquam amet rerum laudantium minima sint deserunt.,14733.19
66,Grupo Zúñiga y Solano,Diagonal Norte Tamayo 897 990,+56955851178,Repellat beatae omnis laboriosam explicabo qui voluptates. Fugiat ad dicta exercitationem illum assumenda placeat eaque. Blanditiis voluptas quae possimus enim cupiditate tempore.,13,663,Ensalada del musico,Commodi dolorem ad. Repudiandae neque ipsam eum officia sed quis.,14590.5
66,Grupo Zúñiga y Solano,Diagonal Norte Tamayo 897 990,+56955851178,Repellat beatae omnis laboriosam explicabo qui voluptates. Fugiat ad dicta exercitationem illum assumenda placeat eaque. Blanditiis voluptas quae possimus enim cupiditate tempore.,13,664,Arroz con arrosillo,Possimus excepturi minus eos voluptatem autem. Et quibusdam ut nihil corrupti. Itaque nihil beatae aut nesciunt. Culpa error deleniti corporis sed ut quia.,3382.04
66,Grupo Zúñiga y Solano,Diagonal Norte Tamayo 897 990,+56955851178,Repellat beatae omnis laboriosam explicabo qui voluptates. Fugiat ad dicta exercitationem illum assumenda placeat eaque. Blanditiis voluptas quae possimus enim cupiditate tempore.,13,665,"Ensalada de higos, queso de cabra y nueces con vinagreta de melaza",Aperiam accusamus labore expedita eos hic unde. Reiciendis voluptatum quia quia. Repellendus magni eveniet dolorum dolorem. Neque qui modi laborum.,11567.44
66,Grupo Zúñiga y Solano,Diagonal Norte Tamayo 897 990,+56955851178,Repellat beatae omnis laboriosam explicabo qui voluptates. Fugiat ad dicta exercitationem illum assumenda placeat eaque. Blanditiis voluptas quae possimus enim cupiditate tempore.,13,666,Salchichas al vino,Rerum incidunt expedita sit adipisci est nisi cupiditate. Tenetur est ut consequatur tempora quibusdam similique. Aperiam perspiciatis atque expedita.,4164.04
66,Grupo Zúñiga y Solano,Diagonal Norte Tamayo 897 990,+56955851178,Repellat beatae omnis laboriosam explicabo qui voluptates. Fugiat ad dicta exercitationem illum assumenda placeat eaque. Blanditiis voluptas quae possimus enim cupiditate tempore.,13,667,"Ensalada de naranja, rúcula y bacalao ahumado con aceite de mango y mostaza",Error voluptas eius maiores. Quo enim nisi. Dolore aut error accusamus id nemo culpa.,19393.68
66,Grupo Zúñiga y Solano,Diagonal Norte Tamayo 897 990,+56955851178,Repellat beatae omnis laboriosam explicabo qui voluptates. Fugiat ad dicta exercitationem illum assumenda placeat eaque. Blanditiis voluptas quae possimus enim cupiditate tempore.,13,668,Requetés,Hic veritatis accusantium. Voluptatem nulla nihil sequi magni.,23425.74
66,Grupo Zúñiga y Solano,Diagonal Norte Tamayo 897 990,+56955851178,Repellat beatae omnis laboriosam explicabo qui voluptates. Fugiat ad dicta exercitationem illum assumenda placeat eaque. Blanditiis voluptas quae possimus enim cupiditate tempore.,13,669,Macarrones con berenjenas,Officiis nulla minus sapiente ipsam blanditiis quos eligendi. Quibusdam ea corporis ullam praesentium fugiat minus.,11787.48
67,Despacho Godínez y Tapia,Calle Vanegas 598 Interior 324,+56938781259,Perspiciatis amet iure nemo optio natus ut. Natus aperiam eaque cumque voluptate.,13,670,Montaditos de lomo,Ullam eum explicabo sapiente cupiditate consequuntur sapiente. Illum atque impedit eius consequatur aut amet.,13127.51
67,Despacho Godínez y Tapia,Calle Vanegas 598 Interior 324,+56938781259,Perspiciatis amet iure nemo optio natus ut. Natus aperiam eaque cumque voluptate.,13,671,Ensalada de garbanzos y atún con vinagreta de mostaza,Sequi deserunt exercitationem maxime.,4009.91
67,Despacho Godínez y Tapia,Calle Vanegas 598 Interior 324,+56938781259,Perspiciatis amet iure nemo optio natus ut. Natus aperiam eaque cumque voluptate.,13,672,Pizza congelator,Nihil consequuntur non nesciunt facilis. Sed natus deserunt eum enim. Earum harum veniam saepe repudiandae.,24762.15
67,Despacho Godínez y Tapia,Calle Vanegas 598 Interior 324,+56938781259,Perspiciatis amet iure nemo optio natus ut. Natus aperiam eaque cumque voluptate.,13,673,Ensalada de Valencia,Distinctio adipisci culpa asperiores nulla impedit ex. Cumque excepturi in a iusto ea. Aliquid eveniet ut.,21845.81
67,Despacho Godínez y Tapia,Calle Vanegas 598 Interior 324,+56938781259,Perspiciatis amet iure nemo optio natus ut. Natus aperiam eaque cumque voluptate.,13,674,Taboulé,Amet doloribus sint quod. Libero deserunt iste.,18285.85
67,Despacho Godínez y Tapia,Calle Vanegas 598 Interior 324,+56938781259,Perspiciatis amet iure nemo optio natus ut. Natus aperiam eaque cumque voluptate.,13,675,Atún a la plancha,Aut quod libero perferendis voluptas.,5419.36
67,Despacho Godínez y Tapia,Calle Vanegas 598 Interior 324,+56938781259,Perspiciatis amet iure nemo optio natus ut. Natus aperiam eaque cumque voluptate.,13,676,Risotto de Gambas y Espárragos,Odio dolorum dolore hic dolores tempora quia neque. Cumque deserunt cupiditate sed exercitationem natus. Veniam incidunt cumque totam recusandae magni.,9312.67
67,Despacho Godínez y Tapia,Calle Vanegas 598 Interior 324,+56938781259,Perspiciatis amet iure nemo optio natus ut. Natus aperiam eaque cumque voluptate.,13,677,Empedrat,Occaecati sint corrupti excepturi. Architecto maxime nisi impedit.,12957.58
67,Despacho Godínez y Tapia,Calle Vanegas 598 Interior 324,+56938781259,Perspiciatis amet iure nemo optio natus ut. Natus aperiam eaque cumque voluptate.,13,678,Requetés,Quibusdam sequi eum asperiores a sed. Facere quisquam repudiandae consequatur commodi odio. Quidem ullam cum harum molestias quo.,5343.73
67,Despacho Godínez y Tapia,Calle Vanegas 598 Interior 324,+56938781259,Perspiciatis amet iure nemo optio natus ut. Natus aperiam eaque cumque voluptate.,13,679,Ensalada cariñosa,Est tempora accusamus numquam.,9049.08
68,"Rangel, Zapata y Urrutia",Pasaje México 907 Interior 510,+56957121781,Molestias aliquam reprehenderit alias. Quasi voluptatibus accusantium. Laudantium molestiae ad libero.,13,680,Ensalada Simone,Esse corporis consequuntur laborum. Asperiores voluptas aspernatur doloribus itaque nulla reiciendis. Perspiciatis aspernatur accusantium. Repellendus aperiam odio placeat.,16930.79
68,"Rangel, Zapata y Urrutia",Pasaje México 907 Interior 510,+56957121781,Molestias aliquam reprehenderit alias. Quasi voluptatibus accusantium. Laudantium molestiae ad libero.,13,681,Salteado de judías con maiz,Iste dolorem accusamus cumque atque sed hic aperiam. Perferendis accusantium culpa a pariatur provident. Temporibus odio corrupti optio sit molestiae vel. Cumque praesentium corrupti maxime eligendi ullam recusandae illum.,19519.02
68,"Rangel, Zapata y Urrutia",Pasaje México 907 Interior 510,+56957121781,Molestias aliquam reprehenderit alias. Quasi voluptatibus accusantium. Laudantium molestiae ad libero.,13,682,Raviolis de queso y nueces con pesto de calabacines,Asperiores minus temporibus fugiat quos debitis doloremque.,17071.73
68,"Rangel, Zapata y Urrutia",Pasaje México 907 Interior 510,+56957121781,Molestias aliquam reprehenderit alias. Quasi voluptatibus accusantium. Laudantium molestiae ad libero.,13,683,Huevos rellenos,In sint laudantium quae perferendis veritatis error. Recusandae consequuntur occaecati.,15162.32
68,"Rangel, Zapata y Urrutia",Pasaje México 907 Interior 510,+56957121781,Molestias aliquam reprehenderit alias. Quasi voluptatibus accusantium. Laudantium molestiae ad libero.,13,684,Salteado de verduras y ternera,Repellat quae voluptatibus quos odit optio.,23689.13
68,"Rangel, Zapata y Urrutia",Pasaje México 907 Interior 510,+56957121781,Molestias aliquam reprehenderit alias. Quasi voluptatibus accusantium. Laudantium molestiae ad libero.,13,685,"Macarrones con salchichas, champiñones y ajos tiernos",Earum quidem ipsam veniam quibusdam dolore temporibus. Impedit harum aspernatur. Odit voluptatem exercitationem.,6720.24
68,"Rangel, Zapata y Urrutia",Pasaje México 907 Interior 510,+56957121781,Molestias aliquam reprehenderit alias. Quasi voluptatibus accusantium. Laudantium molestiae ad libero.,13,686,Atún con tomate,Quam voluptatibus cupiditate odio asperiores. Quasi unde impedit eius perspiciatis.,18692.46
68,"Rangel, Zapata y Urrutia",Pasaje México 907 Interior 510,+56957121781,Molestias aliquam reprehenderit alias. Quasi voluptatibus accusantium. Laudantium molestiae ad libero.,13,687,Tortilla de calabacín,Odit doloremque laudantium fugit est enim molestias. Voluptatibus blanditiis quia debitis ut.,7361.49
68,"Rangel, Zapata y Urrutia",Pasaje México 907 Interior 510,+56957121781,Molestias aliquam reprehenderit alias. Quasi voluptatibus accusantium. Laudantium molestiae ad libero.,13,688,Risotto de ibérico y boletus,Officia quibusdam nulla. Tenetur delectus magnam alias. Praesentium dolorem libero et.,20374.63
68,"Rangel, Zapata y Urrutia",Pasaje México 907 Interior 510,+56957121781,Molestias aliquam reprehenderit alias. Quasi voluptatibus accusantium. Laudantium molestiae ad libero.,13,689,Ensalada de arroz basmati,Alias sapiente rerum voluptates quis. Itaque esse veritatis temporibus.,20165.91
69,Fierro y Zamudio S.C.,Retorno Norte González 237 Interior 764,+56929750819,Neque asperiores ad dignissimos ratione nesciunt blanditiis. Deleniti iure facilis. Amet dolor laudantium quisquam aspernatur.,13,690,Ensalada de Florinda Chico,Blanditiis praesentium quos blanditiis inventore. Repellat molestiae vel unde cumque accusamus quidem. Debitis iste autem libero voluptates omnis.,5812.5
69,Fierro y Zamudio S.C.,Retorno Norte González 237 Interior 764,+56929750819,Neque asperiores ad dignissimos ratione nesciunt blanditiis. Deleniti iure facilis. Amet dolor laudantium quisquam aspernatur.,13,691,Salteado de garbanzos con pollo y verduras,Tenetur odit veniam dolores nesciunt atque. Modi adipisci error excepturi. Ad tenetur a pariatur voluptatum optio pariatur. Dolores a voluptatibus qui dolore error doloribus.,13555.34
69,Fierro y Zamudio S.C.,Retorno Norte González 237 Interior 764,+56929750819,Neque asperiores ad dignissimos ratione nesciunt blanditiis. Deleniti iure facilis. Amet dolor laudantium quisquam aspernatur.,13,692,Arroz con arrosillo,Accusamus at consequatur dolore quos earum. Officiis blanditiis eveniet molestiae.,24771.52
69,Fierro y Zamudio S.C.,Retorno Norte González 237 Interior 764,+56929750819,Neque asperiores ad dignissimos ratione nesciunt blanditiis. Deleniti iure facilis. Amet dolor laudantium quisquam aspernatur.,13,693,"Ensalada de espinacas, queso de cabra, piñones, bacon",Explicabo exercitationem dolor aperiam eius voluptate ipsum.,15351.53
69,Fierro y Zamudio S.C.,Retorno Norte González 237 Interior 764,+56929750819,Neque asperiores ad dignissimos ratione nesciunt blanditiis. Deleniti iure facilis. Amet dolor laudantium quisquam aspernatur.,13,694,Puré de zanahorias,Saepe eveniet pariatur ex ipsam.,17465.19
69,Fierro y Zamudio S.C.,Retorno Norte González 237 Interior 764,+56929750819,Neque asperiores ad dignissimos ratione nesciunt blanditiis. Deleniti iure facilis. Amet dolor laudantium quisquam aspernatur.,13,695,Risotto de ibérico y boletus,Ullam velit nesciunt quisquam eius sequi. Facilis hic consequuntur voluptates quibusdam laborum modi aspernatur. Fugiat rerum aliquam at.,3635.79
69,Fierro y Zamudio S.C.,Retorno Norte González 237 Interior 764,+56929750819,Neque asperiores ad dignissimos ratione nesciunt blanditiis. Deleniti iure facilis. Amet dolor laudantium quisquam aspernatur.,13,696,Ensalada de garbanzos con comino,Sapiente veritatis ab nihil sint. Perferendis quasi numquam totam nesciunt neque occaecati nesciunt.,16731.86
69,Fierro y Zamudio S.C.,Retorno Norte González 237 Interior 764,+56929750819,Neque asperiores ad dignissimos ratione nesciunt blanditiis. Deleniti iure facilis. Amet dolor laudantium quisquam aspernatur.,13,697,Garbanzos con Sanfaina,Nihil officiis praesentium sequi asperiores odit enim. Quisquam quisquam placeat officiis. Rerum autem voluptates corrupti itaque.,16583.69
69,Fierro y Zamudio S.C.,Retorno Norte González 237 Interior 764,+56929750819,Neque asperiores ad dignissimos ratione nesciunt blanditiis. Deleniti iure facilis. Amet dolor laudantium quisquam aspernatur.,13,698,Ceviche de dorada y langostinos con mango,Id illum beatae quis. Excepturi et fugiat nihil debitis nesciunt soluta.,4334.03
69,Fierro y Zamudio S.C.,Retorno Norte González 237 Interior 764,+56929750819,Neque asperiores ad dignissimos ratione nesciunt blanditiis. Deleniti iure facilis. Amet dolor laudantium quisquam aspernatur.,13,699,Ensalada polluda,Officiis earum nihil nam excepturi. Voluptas dicta magni qui voluptatibus. Quidem labore vel suscipit nulla.,5982.09
70,Negrete-Chavarría,"Andador Lebrón 641 Edif. 331 , Depto. 816",+56928015809,Amet perferendis impedit dolores nisi adipisci. Accusantium quos ullam aut error ipsam eum molestiae. Corporis molestiae rem saepe ipsa.,14,700,Garbanzos con vegetales,Sapiente at molestias doloribus ex. Dolorum magni provident saepe quod rem. Alias molestias adipisci cupiditate quae.,13333.32
70,Negrete-Chavarría,"Andador Lebrón 641 Edif. 331 , Depto. 816",+56928015809,Amet perferendis impedit dolores nisi adipisci. Accusantium quos ullam aut error ipsam eum molestiae. Corporis molestiae rem saepe ipsa.,14,701,Trucha con jamón,Quae ratione ullam nemo occaecati nulla. Blanditiis quas repellat vero praesentium provident. Sequi pariatur itaque ex earum distinctio. Eos debitis sit atque totam facilis dolore.,22017.35
70,Negrete-Chavarría,"Andador Lebrón 641 Edif. 331 , Depto. 816",+56928015809,Amet perferendis impedit dolores nisi adipisci. Accusantium quos ullam aut error ipsam eum molestiae. Corporis molestiae rem saepe ipsa.,14,702,Pollo marinado con salsa de limón y miel,Aut fugit perferendis dignissimos architecto eum. Commodi repellat tenetur cupiditate.,9840.54
70,Negrete-Chavarría,"Andador Lebrón 641 Edif. 331 , Depto. 816",+56928015809,Amet perferendis impedit dolores nisi adipisci. Accusantium quos ullam aut error ipsam eum molestiae. Corporis molestiae rem saepe ipsa.,14,703,Chipirones rellenos de cebolla caramelizada,Rerum alias autem repudiandae quae. Est autem blanditiis pariatur ratione dolorum. Repellat enim reiciendis ut debitis.,14960.97
70,Negrete-Chavarría,"Andador Lebrón 641 Edif. 331 , Depto. 816",+56928015809,Amet perferendis impedit dolores nisi adipisci. Accusantium quos ullam aut error ipsam eum molestiae. Corporis molestiae rem saepe ipsa.,14,704,Ensalada de lentejas con endivias,Possimus consequatur necessitatibus soluta quod atque eius.,13948.09
70,Negrete-Chavarría,"Andador Lebrón 641 Edif. 331 , Depto. 816",+56928015809,Amet perferendis impedit dolores nisi adipisci. Accusantium quos ullam aut error ipsam eum molestiae. Corporis molestiae rem saepe ipsa.,14,705,Legumbres salteadas con chorizo,Sequi perferendis in. At rem nemo quo facilis dicta.,21706.62
70,Negrete-Chavarría,"Andador Lebrón 641 Edif. 331 , Depto. 816",+56928015809,Amet perferendis impedit dolores nisi adipisci. Accusantium quos ullam aut error ipsam eum molestiae. Corporis molestiae rem saepe ipsa.,14,706,Garbanzos con pisto a la moruna,Perferendis eius voluptate dolore. Numquam consectetur libero odio nobis beatae neque. Numquam amet minus autem praesentium.,15728.11
70,Negrete-Chavarría,"Andador Lebrón 641 Edif. 331 , Depto. 816",+56928015809,Amet perferendis impedit dolores nisi adipisci. Accusantium quos ullam aut error ipsam eum molestiae. Corporis molestiae rem saepe ipsa.,14,707,Dorada a la sal.,In autem repudiandae quisquam amet et fuga. Harum dignissimos iste quaerat doloribus sunt.,17002.84
70,Negrete-Chavarría,"Andador Lebrón 641 Edif. 331 , Depto. 816",+56928015809,Amet perferendis impedit dolores nisi adipisci. Accusantium quos ullam aut error ipsam eum molestiae. Corporis molestiae rem saepe ipsa.,14,708,Ensalada malagueña,Dicta dignissimos assumenda beatae. Mollitia a ullam alias officia ea esse.,8924.32
70,Negrete-Chavarría,"Andador Lebrón 641 Edif. 331 , Depto. 816",+56928015809,Amet perferendis impedit dolores nisi adipisci. Accusantium quos ullam aut error ipsam eum molestiae. Corporis molestiae rem saepe ipsa.,14,709,Ensalada de Valencia,Doloremque corporis provident velit aliquam. Quis quidem facilis voluptatum. At tempora molestias id reprehenderit a.,3475.94
71,Velázquez-Solorzano y Asociados,Avenida Montaño 140 848,+56907358042,Perferendis totam error deserunt numquam. Fugit reprehenderit harum minima modi aliquid enim. Illum aperiam minima suscipit deleniti id excepturi.,14,710,Taboulé perfumado con aromas cítricos,Impedit numquam molestias quisquam. Quasi maxime quaerat soluta.,20185.26
71,Velázquez-Solorzano y Asociados,Avenida Montaño 140 848,+56907358042,Perferendis totam error deserunt numquam. Fugit reprehenderit harum minima modi aliquid enim. Illum aperiam minima suscipit deleniti id excepturi.,14,711,Solomillo al oporto,Officia labore ullam laborum quibusdam. Facere alias esse officia.,11241.57
71,Velázquez-Solorzano y Asociados,Avenida Montaño 140 848,+56907358042,Perferendis totam error deserunt numquam. Fugit reprehenderit harum minima modi aliquid enim. Illum aperiam minima suscipit deleniti id excepturi.,14,712,Chacinitas,Tenetur odit dolor illum magnam omnis. Deserunt eaque quae saepe odio. Rem earum nisi a nostrum sed.,7829.35
71,Velázquez-Solorzano y Asociados,Avenida Montaño 140 848,+56907358042,Perferendis totam error deserunt numquam. Fugit reprehenderit harum minima modi aliquid enim. Illum aperiam minima suscipit deleniti id excepturi.,14,713,Flamenquines,Esse accusantium nam labore aliquid aperiam sed. Tempora saepe facilis ullam.,4364.91
71,Velázquez-Solorzano y Asociados,Avenida Montaño 140 848,+56907358042,Perferendis totam error deserunt numquam. Fugit reprehenderit harum minima modi aliquid enim. Illum aperiam minima suscipit deleniti id excepturi.,14,714,Risotto de ibérico y boletus,Recusandae excepturi ducimus libero. Officia temporibus suscipit pariatur dolorum animi quis nobis.,14409.15
71,Velázquez-Solorzano y Asociados,Avenida Montaño 140 848,+56907358042,Perferendis totam error deserunt numquam. Fugit reprehenderit harum minima modi aliquid enim. Illum aperiam minima suscipit deleniti id excepturi.,14,715,Salmonetes con tomate,Iure nesciunt dolorum cupiditate perspiciatis voluptates. Reprehenderit tempore harum mollitia ex iure. Illo ad perspiciatis omnis.,23309.74
71,Velázquez-Solorzano y Asociados,Avenida Montaño 140 848,+56907358042,Perferendis totam error deserunt numquam. Fugit reprehenderit harum minima modi aliquid enim. Illum aperiam minima suscipit deleniti id excepturi.,14,716,Trucha con jamón,Modi debitis nihil aut nemo officia. Quo itaque laborum aspernatur beatae voluptates voluptates fugit. Ratione quisquam repudiandae cum dicta architecto.,14546.51
71,Velázquez-Solorzano y Asociados,Avenida Montaño 140 848,+56907358042,Perferendis totam error deserunt numquam. Fugit reprehenderit harum minima modi aliquid enim. Illum aperiam minima suscipit deleniti id excepturi.,14,717,Champiñones con puerros,Illum occaecati labore quia iure sint molestiae. Odit quisquam pariatur vel quam.,16930.85
71,Velázquez-Solorzano y Asociados,Avenida Montaño 140 848,+56907358042,Perferendis totam error deserunt numquam. Fugit reprehenderit harum minima modi aliquid enim. Illum aperiam minima suscipit deleniti id excepturi.,14,718,"Ensalada de canónigos, jamón de pato y perdíz escabechada",Assumenda accusamus dolorum. Asperiores nesciunt natus rerum.,20985.23
71,Velázquez-Solorzano y Asociados,Avenida Montaño 140 848,+56907358042,Perferendis totam error deserunt numquam. Fugit reprehenderit harum minima modi aliquid enim. Illum aperiam minima suscipit deleniti id excepturi.,14,719,Legumbres salteadas con chorizo,Adipisci numquam error mollitia blanditiis. Nihil perferendis ad.,14887.47
72,Saldaña S.C.,Corredor Sur Cavazos 999 Interior 452,+56981800940,Animi fugiat harum. Deserunt eos illum dolorum reprehenderit veniam quidem eius. Explicabo odio veniam labore incidunt nesciunt maiores.,14,720,Cuscús con vinagreta de alcachofa asada,Delectus sint dolores sapiente. Debitis nostrum iste.,9335.74
72,Saldaña S.C.,Corredor Sur Cavazos 999 Interior 452,+56981800940,Animi fugiat harum. Deserunt eos illum dolorum reprehenderit veniam quidem eius. Explicabo odio veniam labore incidunt nesciunt maiores.,14,721,Salchichas al vino,Quod illo deserunt hic suscipit. Ratione nostrum nobis nemo sit eius accusamus. Cumque numquam hic aperiam. Ex debitis iusto quasi.,22109.75
72,Saldaña S.C.,Corredor Sur Cavazos 999 Interior 452,+56981800940,Animi fugiat harum. Deserunt eos illum dolorum reprehenderit veniam quidem eius. Explicabo odio veniam labore incidunt nesciunt maiores.,14,722,Salchichas al vino,Ipsam unde quisquam sunt fuga quidem laborum. Architecto nostrum corrupti consequatur.,8395.06
72,Saldaña S.C.,Corredor Sur Cavazos 999 Interior 452,+56981800940,Animi fugiat harum. Deserunt eos illum dolorum reprehenderit veniam quidem eius. Explicabo odio veniam labore incidunt nesciunt maiores.,14,723,Garbanzos con Sanfaina,Nisi velit optio eum. Tempora id vitae deleniti.,9708.2
72,Saldaña S.C.,Corredor Sur Cavazos 999 Interior 452,+56981800940,Animi fugiat harum. Deserunt eos illum dolorum reprehenderit veniam quidem eius. Explicabo odio veniam labore incidunt nesciunt maiores.,14,724,Ensaladilla de Vitoria,Consequatur delectus nemo voluptas. Ullam expedita dolorum officiis. Blanditiis nihil minus quod iste nam exercitationem.,16402.15
72,Saldaña S.C.,Corredor Sur Cavazos 999 Interior 452,+56981800940,Animi fugiat harum. Deserunt eos illum dolorum reprehenderit veniam quidem eius. Explicabo odio veniam labore incidunt nesciunt maiores.,14,725,Arroz con champiñones y espárragos trigueros,Velit ipsam dolorum consequatur quo. Facilis eum modi. Provident ipsam natus rem ea.,20313.54
72,Saldaña S.C.,Corredor Sur Cavazos 999 Interior 452,+56981800940,Animi fugiat harum. Deserunt eos illum dolorum reprehenderit veniam quidem eius. Explicabo odio veniam labore incidunt nesciunt maiores.,14,726,Alcachofas guisadas con apio,Nostrum non nulla voluptas. Quasi similique tempora doloremque hic vel. Quam repudiandae eius exercitationem.,4891.69
72,Saldaña S.C.,Corredor Sur Cavazos 999 Interior 452,+56981800940,Animi fugiat harum. Deserunt eos illum dolorum reprehenderit veniam quidem eius. Explicabo odio veniam labore incidunt nesciunt maiores.,14,727,Garbanzos con vegetales,Natus ipsum voluptas soluta delectus quaerat eos. Iste laudantium tempora fugiat. Consectetur ratione necessitatibus beatae eum sunt.,5420.26
72,Saldaña S.C.,Corredor Sur Cavazos 999 Interior 452,+56981800940,Animi fugiat harum. Deserunt eos illum dolorum reprehenderit veniam quidem eius. Explicabo odio veniam labore incidunt nesciunt maiores.,14,728,"Ensalada de jamón serrano, uvas y avellanas",Doloremque possimus neque ducimus blanditiis. Aspernatur iste ad atque. Rerum quaerat voluptate recusandae.,15733.18
72,Saldaña S.C.,Corredor Sur Cavazos 999 Interior 452,+56981800940,Animi fugiat harum. Deserunt eos illum dolorum reprehenderit veniam quidem eius. Explicabo odio veniam labore incidunt nesciunt maiores.,14,729,Merluza a la plancha,Architecto adipisci nemo labore. Consectetur iure dolorum.,20764.76
73,Pedraza-Amador,"Corredor Ayala 332 Edif. 583 , Depto. 456",+56970610416,Nisi consectetur architecto iusto commodi officiis. Sint vel soluta suscipit unde at debitis. Similique dolore nostrum. Occaecati sint fugiat reprehenderit.,14,730,Atún a la plancha marinado en mostaza,Distinctio eum quos eaque. Voluptatibus magni similique. Deserunt libero inventore culpa facilis sed vel.,22853.71
73,Pedraza-Amador,"Corredor Ayala 332 Edif. 583 , Depto. 456",+56970610416,Nisi consectetur architecto iusto commodi officiis. Sint vel soluta suscipit unde at debitis. Similique dolore nostrum. Occaecati sint fugiat reprehenderit.,14,731,Cuscús con verduras,Assumenda voluptates debitis repellat.,19699.62
73,Pedraza-Amador,"Corredor Ayala 332 Edif. 583 , Depto. 456",+56970610416,Nisi consectetur architecto iusto commodi officiis. Sint vel soluta suscipit unde at debitis. Similique dolore nostrum. Occaecati sint fugiat reprehenderit.,14,732,Pollo frito,Hic incidunt voluptates occaecati inventore rem molestiae optio. Illo sequi commodi accusamus aliquam veritatis eum. Iste rerum a neque consequuntur nulla modi magnam.,11807.6
73,Pedraza-Amador,"Corredor Ayala 332 Edif. 583 , Depto. 456",+56970610416,Nisi consectetur architecto iusto commodi officiis. Sint vel soluta suscipit unde at debitis. Similique dolore nostrum. Occaecati sint fugiat reprehenderit.,14,733,"Ensalada de tomate, bacalao y queso de cabra",Iure aliquam sapiente omnis at porro. Deleniti animi dolores optio.,17252.86
73,Pedraza-Amador,"Corredor Ayala 332 Edif. 583 , Depto. 456",+56970610416,Nisi consectetur architecto iusto commodi officiis. Sint vel soluta suscipit unde at debitis. Similique dolore nostrum. Occaecati sint fugiat reprehenderit.,14,734,Pollo a la cerveza,Consequatur aperiam dolorum ipsam. Ea tenetur harum adipisci minus.,14242.93
73,Pedraza-Amador,"Corredor Ayala 332 Edif. 583 , Depto. 456",+56970610416,Nisi consectetur architecto iusto commodi officiis. Sint vel soluta suscipit unde at debitis. Similique dolore nostrum. Occaecati sint fugiat reprehenderit.,14,735,Habitas con jamón,Dignissimos magni ipsum hic in. Voluptatibus suscipit esse doloremque quibusdam at deleniti sit. Ea saepe esse doloribus.,12573.58
73,Pedraza-Amador,"Corredor Ayala 332 Edif. 583 , Depto. 456",+56970610416,Nisi consectetur architecto iusto commodi officiis. Sint vel soluta suscipit unde at debitis. Similique dolore nostrum. Occaecati sint fugiat reprehenderit.,14,736,Macarrones con atún y tomate,Asperiores facilis ullam dolore consequatur tempora tenetur molestias. Illum praesentium sed neque nostrum aliquid. Esse accusamus corrupti rerum quis nihil. Quam omnis eveniet ratione tempore placeat.,4120.55
73,Pedraza-Amador,"Corredor Ayala 332 Edif. 583 , Depto. 456",+56970610416,Nisi consectetur architecto iusto commodi officiis. Sint vel soluta suscipit unde at debitis. Similique dolore nostrum. Occaecati sint fugiat reprehenderit.,14,737,"Spaguetti con pulpo, verduritas y salsa de soja",Sequi doloremque quibusdam saepe nostrum. Dolorem harum adipisci corrupti quam cumque tenetur. Accusamus quas ipsa animi laudantium quisquam.,16629.74
