rid,nombre_parque,hectareas,descripcion_parque,tarifa,pid,sid,nombre_sendero,largo,dificultad,duracion
11,Parque Nacional Pali Aike,340541,Delectus molestias nulla iusto odit quidem. Suscipit quisquam eum tempore eligendi deleniti veritatis. Molestias alias doloremque corporis repudiandae dolores laudantium.,17607.2,57,701,LA MUELA-LOS NACIMIENTOS AL RELOJ Y AL SIMANCÓN,5417.7768,MUY ALTA,247
11,Parque Nacional Pali Aike,340541,Delectus molestias nulla iusto odit quidem. Suscipit quisquam eum tempore eligendi deleniti veritatis. Molestias alias doloremque corporis repudiandae dolores laudantium.,17607.2,57,702,LAS AGUILILLAS - LAS GUAREÑAS DE FARDELA,6665.0672,MUY ALTA,194
11,Parque Nacional Pali Aike,340541,Delectus molestias nulla iusto odit quidem. Suscipit quisquam eum tempore eligendi deleniti veritatis. Molestias alias doloremque corporis repudiandae dolores laudantium.,17607.2,57,703,PASADA DEL BOYAL- LA SUARA DE LOS PALOMINOS,4659.7,ALTA,194
11,Parque Nacional Pali Aike,340541,Delectus molestias nulla iusto odit quidem. Suscipit quisquam eum tempore eligendi deleniti veritatis. Molestias alias doloremque corporis repudiandae dolores laudantium.,17607.2,57,704,LOS LANCES DEL BUJEO - HOYO DE DON PEDRO,6764.8545,MUY BAJA,53
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,705,VILLALUENGA-NAVAZOS DE CAOS PEÑA,13736.347,BAJA,67
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,706,RUTA DE LOS BANDOLEROS DE LAS PRESILLAS,17427.5848,MEDIA,147
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,707,CERRO DEL ÁGUILA SALTADERO,6313.0383,ALTA,189
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,708,EL CARRASCÓN DEL LITORAL DE ROTA,13825.6971,BAJA,55
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,709,SIERRA DE LAS VIÑAS AL CERRO PICACHO DE PUERTO SERRANO,19706.621,MEDIA,250
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,710,CORREDOR VERDE DOS BAHIAS. TRAMO IV GUADALMESÍ,5062.3269,ALTA,99
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,711,LA CALZADA ROMANA ,4447.6053,MUY BAJA,37
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,712,LA MENACHA DE MORÓN-MIRADOR DE LAS TOSCAS,15813.6692,MUY ALTA,276
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,713,PUERTA VERDE DE SAN FERNANDO DE LA PLAZA DE ARMAS,3106.1346,MEDIA,137
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,714,GARGANTA DE PUERTO OSCURO DEL RAYO,12180.7833,MEDIA,272
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,715,LOS ALGARBES-BETIJUELO FRONTERIZO,5367.2579,BAJA,127
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,716,NAVAZO ALTO PEDRIZA,4435.3196,MUY ALTA,66
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,717,CAÑADAS DE LA JANDA SETENIL A CAÑOS SANTOS,13761.4986,MUY ALTA,37
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,718,SIERRA DEL CALVARIO DEL CALVARIO,3741.2489,ALTA,145
11,Parque Nacional Torres del Paine,851772,Iure ullam deserunt modi.,19822.25,58,719,ESTUARIO DEL GUADIARO DE ZAFRAMAGÓN,2222.4934,MUY ALTA,298
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,720,EL PALANCAR ,11666.1205,MUY ALTA,232
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,721,VEREDA DE LA ASOMADA ANTIGUA LAGUNA DE LA JANDA,19988.3556,PROFESIONAL,35
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,722,CERRO DEL CHARCO DEL JUDÍO,15650.4208,PROFESIONAL,218
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,723,CONIL DE LA FRONTERA-VEJER DE LA FRONTERA DE LA TORRE,18195.0777,PROFESIONAL,183
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,724,ZAHARA DE LOS ATUNES-ATLANTERRA DE LA CAÑADA DE MÁLAGA,5300.8779,BAJA,230
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,725,SALINA SANTA MARÍA DE JESÚS TOLETA,14451.0402,MUY ALTA,300
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,726,DUNAS DEL RINCONCILLO VERDE DE SAN ROQUE,1478.6368,ALTA,161
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,727,SISTEMA DUNAR DE TORRE NUEVA Y CAÑADAS DE PRADO DEL REY Y EL BOSQUE,9547.4149,MUY BAJA,86
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,728,SALTO DEL CABRERO CALZADA ROMANA,12678.0788,MUY ALTA,184
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,729,ASCENSO AL TAJO LAGARÍN ,10999.1291,MUY ALTA,67
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,730,LAGUNA DE BENAJIMA DEL LITORAL DE ROTA,5451.8545,MUY ALTA,169
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,731,CERRO DEL TAMBOR FUENTES,19747.075,BAJA,191
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,732,LLANOS DE LÍBAR ALBINA,15754.4736,MUY BAJA,280
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,733,LA TEJA VERDE DOS BAHIAS. TRAMO II,18965.9331,PROFESIONAL,140
11,Reserva Nacional Laguna Parrillar,97396,Eum dolore harum possimus reprehenderit reprehenderit. Minus impedit nihil. Cupiditate architecto molestiae commodi excepturi iusto.,4641.24,59,734,RUTA DE LOS MOLINOS AL PICO ALBARRACÍN,17059.5276,MUY BAJA,173
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,735,MONTE ALGAIDA VERDE DE SAN FERNANDO,10497.3587,ALTA,178
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,736,LAS GUAREÑAS - LA SUARA REAL DE JEREZ A RONDA,18083.5172,BAJA,45
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,737,SALINA DE LA ESPERANZA DE GAIDOVAR,11920.3391,MUY ALTA,58
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,738,COLADA DE LA COSTA DOLORES,3436.0948,MUY ALTA,269
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,739,GARGANTA DE LA FUENTE SANTA DE ESPERILLA,6062.3456,MUY BAJA,103
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,740,CABO DE TRAFALGAR-CAÑOS DE MECA DE MILLAN,13815.5922,BAJA,116
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,741,CAÑADA REAL DE CORDERO DE LA CRUZ DE LA SIERRA DE LIJAR,16185.4566,MEDIA,162
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,742,SALINAS Y CAÑADAS DE PRADO DEL REY Y  EL BOSQUE ,19848.3543,BAJA,271
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,743,EL CANALIZO DE LA SIERRA DE LÍJAR DEL RÍO HONDÓN,9653.0817,MEDIA,113
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,744,CALZADA MEDIEVAL DE GRAZALEMA REAL DE JEREZ A RONDA,9712.0638,BAJA,209
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,745,MEANDROS DEL GUADALETE DE LA CAÑADA DE MÁLAGA,5008.6003,PROFESIONAL,31
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,746,PUERTA VERDE DE CHICLANA DE ALGAR,4122.0921,MEDIA,116
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,747,TAJO DE ARCOS ACANTILADO,3229.6558,PROFESIONAL,52
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,748,CAÑADA REAL DE JEREZ A RONDA DE LA MIEL,5268.0653,MEDIA,100
11,Parque Nacional Cabo de Hornos,790456,Totam molestias dolorem eius veniam delectus reiciendis. Labore ea inventore eum error sed.,17831.82,60,749,CORREDOR VERDE DOS BAHIAS. TRAMO IV ZAHARA - EL GASTOR,11494.2565,PROFESIONAL,246
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,750,DOLMEN DE LOS LAJARES Y CANCHA BERMEJA VENTAS TRASHUMANTES,5253.0129,BAJA,141
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,751,ARROYOMOLINOS DE LA PLAYA DE LA BARROSA,18216.9505,MEDIA,201
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,752,CAMINO ALTO DE EL BOSQUE DEL EMBALSE DE ARCOS,6659.0741,MEDIA,248
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,753,VÍA VERDE DE LA SIERRA PLATERAS,10492.2704,PROFESIONAL,204
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,754,VILLALUENGA-NAVAZOS DE CAOS Y MARISMAS DE TREBUJENA,19789.2689,ALTA,193
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,755,PUERTA VERDE DE SAN FERNANDO MEDIEVAL DE GRAZALEMA,11449.4184,MUY BAJA,190
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,756,CAÑADA REAL DE CORDERO MEDIEVAL DE GRAZALEMA,14054.1103,MUY BAJA,293
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,757,LAGUNA DE BENAJIMA DEL RÍO PALMONES,16116.0384,MUY BAJA,241
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,758,LAGUNAS DE ESPERA DEL ÁGUILA,18961.318,ALTA,186
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,759,CAMPOBUCHE DE LA FRONTERA-VEJER DE LA FRONTERA,2722.9832,BAJA,230
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,760,CAÑOS-TORRE DE MECA DE LAS MOCITAS,8304.428,MUY ALTA,233
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,761,PICACHO-PEGUERA DE SAN ANTÓN,15476.6932,BAJA,136
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,762,LA ATALAYA VERDE DOS BAHIAS. TRAMO I,5626.6975,MUY BAJA,74
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,763,DEL ACANTILADO AL SANTUARIO DE NUESTRA SEÑORA DE LOS SANTOS,13928.4918,MEDIA,269
11,Reserva Nacional Alacalufes,152028,Tempore error eos quaerat. Accusantium consequatur neque numquam.,11259.85,61,764,SALINAS Y CAÑADAS DE PRADO DEL REY Y  EL BOSQUE DE LA JANDA,16374.6916,MUY BAJA,198
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,765,RÍO GUADALMESÍ ROCINEJO,16195.9655,MEDIA,298
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,766,LA PEÑA CANALIZO DE LA SIERRA DE LÍJAR,9659.367,MEDIA,138
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,767,PUERTO DE BOLONIA-PULIDO ,4834.5423,ALTA,56
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,768,TAJO DE ARCOS VERDE DE LA LÍNEA DE LA CONCEPCIÓN,18290.1533,BAJA,115
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,769,ROJITAN AL PICACHO,12802.0331,BAJA,175
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,770,LAS PLATERAS ATALAYA,2235.3854,BAJA,198
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,771,FRONTERA FORESTAL DE CALAFATE,7174.5986,MUY BAJA,146
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,772,TRAVESIA DEL ALJIBE PLATERAS,7457.3943,MEDIA,297
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,773,CAMINO DE CALAFATE ALGARBES-BETIJUELO,8075.8069,MUY ALTA,107
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,774,QUINTAS DE ALGAR VERDE DOS BAHIAS. TRAMO III,14323.8385,MEDIA,82
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,775,LAS GUAREÑAS - LA SUARA ALHAJA,4752.8467,ALTA,117
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,776,MOJÓN DE LA VÍBORA CARRASCÓN,2329.7121,PROFESIONAL,264
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,777,CERROS DE PALMITOS Y BARBECHOS DEL GUADALETE,9451.2051,ALTA,263
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,778,TORRE GUADALMESÍ DE OJÉN,12601.2102,MUY ALTA,121
12,Reserva Nacional Rio Clarillo,235529,Numquam fugiat dicta enim. Laboriosam ratione officia commodi. Beatae nesciunt soluta dolor voluptatibus placeat.,23314.86,63,779,FARO CAMARINAL PEDRIZA,17942.5665,MEDIA,216
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,780,DEHESA DEL BOYAR PUENTES ROMANOS DE MEDINA SIDONIA,14974.344,BAJA,30
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,781,PASEO AL SANTUARIO DE NUESTRA SEÑORA DE LOS SANTOS DE LA VENTA DEL SILLETERO,2527.4831,ALTA,125
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,782,COLADA DE LA COSTA SIERRAS DE ALGODONALES,15909.7879,ALTA,99
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,783,EL TORREÓN GUADALMESÍ,5969.0129,MUY ALTA,93
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,784,LA ATALAYA DE SAN BARTOLOMÉ,8384.1903,BAJA,48
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,785,PARQUE FLUVIAL DEL RÍO PÍCARO DE LAS PALOMAS - CERRO DE COROS,9430.8673,MUY BAJA,194
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,786,EL TORREÓN DEL JUDÍO,4233.1886,MEDIA,62
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,787,GARGANTA SECA Y PUERTO DE LA BREÑA DE LOS CHARCONES,1396.4892,MUY ALTA,238
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,788,COLA DEL EMBALSE DE ARCOS DEL RINCONCILLO,11192.295,MUY BAJA,89
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,789,CERRO DE LA PLAZA DE ARMAS DEL BARBATE,15134.8952,MEDIA,132
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,790,BUITRERAS DE ZAFRAMAGÓN SIERRAS DE ALGODONALES,5528.7004,ALTA,206
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,791,FRONTERA FORESTAL VERDE DOS BAHIAS. TRAMO I,1874.9452,MEDIA,98
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,792,PARQUE DEL CENTENARIO DEL RABEL,9155.3199,BAJA,78
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,793,SUBIDA AL CERRO VERDUGO VERDE DE LA LÍNEA DE LA CONCEPCIÓN,12102.5796,MEDIA,104
12,Reserva Nacional Robleria del Cobre de Loncha,580283,Voluptas fugiat vitae nesciunt. Molestias consequuntur molestias ex.,19796.35,64,794,VÍA VERDE DE BORNOS NACIMIENTOS,18814.82,MUY BAJA,202
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,795,PUERTA VERDE DE LA LÍNEA DE LA CONCEPCIÓN TEJA,19398.8801,BAJA,296
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,796,PUERTA VERDE DE JEREZ DE LA FRONTERA DE HIGUERÓN,3155.5898,ALTA,221
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,797,CAÑOS-TORRE DE MECA DE LA MORITA,4578.901,ALTA,104
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,798,VÍA VERDE DE LA SIERRA VERDE DEL LITORAL COSTA BALLENA-CHIPIONA,15449.0229,ALTA,251
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,799,NACIMIENTO DE GARCIAGO QUEBRADAS,17551.6356,ALTA,296
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,800,LAGUNA DE TARAJE Y SAN ANTONIO RURALES DE ROTA,3535.4118,PROFESIONAL,249
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,801,RUTA DE LA PLAYA DE LA BARROSA DEL RAYO,7746.8907,PROFESIONAL,225
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,802,LA PEDRIZA Y TAJO,18212.2221,ALTA,195
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,803,SALINA DE LA ESPERANZA ALTA,15606.1172,MEDIA,94
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,804,ALBERITE DEL PILAR,10295.1994,BAJA,272
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,805,COLADA DE LA REGINOSA DE LOS HURONES,18746.8616,MEDIA,233
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,806,LA PEÑA DE LA VÍBORA,8384.0096,MUY ALTA,226
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,807,RUINAS DE ESPERILLA DEL TAMBOR,1452.2972,MEDIA,84
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,808,CORREDOR VERDE DEL LITORAL COSTA BALLENA-CHIPIONA ,10882.7318,ALTA,118
12,Monumento Natural El Morado,898116,Sunt expedita aliquam. Nihil quasi dignissimos amet voluptate.,5184.59,65,809,CAMINO DE LA ERA EMPEDRADA DEL FRESNILLO,17239.8506,BAJA,274
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,810,CERRO DEL ÁGUILA GANADERAS DE JIMENA,3576.1458,ALTA,184
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,811,JARILLO-TORRE DE MECA PUENTES ROMANOS DE MEDINA SIDONIA,11512.0376,BAJA,224
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,812,ARROYOMOLINOS DE FUENTE AMARGA,4353.0506,MUY BAJA,224
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,813,PRESA DEL FRESNILLO DEL RABEL,4511.1309,MEDIA,200
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,814,SALINA LA TAPA DEL BOYAL- LA SUARA,4950.3528,BAJA,99
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,815,GARGANTA DE MILLAN DEL LITORAL DE ROTA,13569.2812,MUY ALTA,112
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,816,LAS FUENTES DEL CENTENARIO,18263.0878,MUY ALTA,254
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,817,PUERTA VERDE DE SAN ROQUE GANADERAS DE JIMENA,2357.459,PROFESIONAL,281
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,818,CERRO DEL CHARCO DE LA CAÑADA DE MÁLAGA,10526.618,MEDIA,166
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,819,CAMINO DE LAS SALINAS DEL BUJEO - HOYO DE DON PEDRO,1252.8279,MEDIA,194
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,820,LA MENACHA DE LA PLAZA DE ARMAS,15000.917,MUY BAJA,253
13,Reserva Nacional Alerce Costero,355229,Voluptatem perferendis earum voluptates omnis in. Velit rem aliquid aspernatur soluta. Quis unde ducimus.,12161.41,67,821,DUNAS DE SAN ANTÓN VERDE,7592.9499,BAJA,248
